3,7
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_39_59)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_02)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_05)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_08)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_10)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_13)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_19)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_21)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_33)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_36)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_39)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(05_04_21_19_40_41)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_06_45)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_06_48)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_06_51)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_06_57)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_07_00)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_07_03)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_07_06)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_07_09)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_07_52)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_07_55)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_07_58)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_08_01)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0001/06_0001_(12_03_21_22_08_07)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_13)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_20)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_23)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_27)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_33)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_37)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_41)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_44)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_48)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_51)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_42_55)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(05_04_21_19_43_10)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(12_03_21_22_14_16)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/06/train/0002/06_0002_(12_03_21_22_14_20)_c,حمد الله
