3,7
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_47_15)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_47_18)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_47_21)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_47_28)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_47_31)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_47_35)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_47_38)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_47_42)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_47_45)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_50_29)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_50_33)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(13_02_21_18_50_52)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_07)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_10)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_15)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_21)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_23)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_26)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_29)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_31)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_34)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_36)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_39)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0001/02_0001_(27_02_21_19_23_42)_c,اسم الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_38_05)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_38_10)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_38_15)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_38_24)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_38_29)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_38_34)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_38_38)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_38_42)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_38_46)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_38_51)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_39_46)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(13_02_21_19_39_55)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_17)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_20)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_26)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_32)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_35)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_38)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_41)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_44)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_47)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_50)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_53)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_56)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0002/02_0002_(27_02_21_19_27_59)_c,حمد الله
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_19_59_09)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_19_59_18)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_19_59_27)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_20_00_39)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_20_00_53)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_20_01_26)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_20_01_35)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_20_01_45)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_20_01_53)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_20_02_56)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_20_03_03)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(13_02_21_20_03_19)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_38_43)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_38_50)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_39_04)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_39_41)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_39_47)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_39_54)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_40_00)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_40_06)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_40_13)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_40_19)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_40_26)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0003/02_0003_(27_02_21_19_40_33)_c,جميع الصم عرب  سامع
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_56_46)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_57_16)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_57_25)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_57_41)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_57_49)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_57_57)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_58_06)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_58_14)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_58_23)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_58_31)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_58_39)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(13_02_21_20_59_39)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_58_24)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_58_30)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_58_42)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_58_54)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_59_01)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_59_07)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_59_14)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_59_19)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_59_26)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_59_31)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_59_37)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0004/02_0004_(27_02_21_19_59_44)_c,سلام عليكم رحمة الله بركة
/home/eye/ArSL-Continuous/80/color/02/train/0005/02_0005_(06_03_21_18_26_56)_c,يوم اقدم انتم برنامج اخر
